crawl_rank,novel_url,novel_id,rank_number,author,title,genre,view_count,view_count_number,rank_change,rank_change_number,reading_rate,reading_rate_number
120,https://novel.munpia.com/482287,482287,120,따상,정이 많은 농부로 착각당했다,"현대판타지, 퓨전",178,178,3,3.0,-,
121,https://novel.munpia.com/478843,478843,121,소울바운드,검은 머리 메이저리거,"스포츠, 대체역사",174,174,4,4.0,42.30%,42.3
122,https://novel.munpia.com/477308,477308,122,겨울쥐,아포칼립스의 온실관리인이 되었다.,"현대판타지, 드라마",173,173,2,2.0,53.60%,53.6
123,https://novel.munpia.com/479065,479065,123,낙락장송,삼국지 : 촉한개발5개년계획,"대체역사, 현대판타지",172,172,6,6.0,60.34%,60.34
124,https://novel.munpia.com/483902,483902,124,호방한,방 한 칸부터 시작하는 아포칼립스,"현대판타지, 판타지",167,167,2,2.0,72.64%,72.64
125,https://novel.munpia.com/476540,476540,125,에그빵,게임속 버그를 때려잡았더니 코드가 보임,"현대판타지, 퓨전",163,163,2,2.0,55.05%,55.05
126,https://novel.munpia.com/484479,484479,126,왕모찌,초월급 네크로맨서의 아포칼립스,"현대판타지, 퓨전",162,162,2,2.0,75.19%,75.19
127,https://novel.munpia.com/476248,476248,127,새둥이,별 줍고 천재 사업가,현대판타지,160,160,15,15.0,38.82%,38.82
128,https://novel.munpia.com/480672,480672,128,에스투팍,천재 배우는 재능이 너무 많음,"현대판타지, 퓨전",160,160,9,9.0,56.55%,56.55
129,https://novel.munpia.com/478263,478263,129,강현석,고려의 대물이 북벌을 잘함,"대체역사, 전쟁·밀리터리",153,153,2,2.0,69.62%,69.62
130,https://novel.munpia.com/477953,477953,130,살생금지,무한 창고 in 아포칼립스,"현대판타지, 판타지",152,152,0,0.0,39.15%,39.15
131,https://novel.munpia.com/477904,477904,131,노란커피,수행자 아나긴,판타지,151,151,2,2.0,36.88%,36.88
132,https://novel.munpia.com/485620,485620,132,손연우,역대급 뇌지컬을 각성했다,"퓨전, 무협",150,150,0,0.0,-,
133,https://novel.munpia.com/481470,481470,133,허브캣,대우주시대의 전생자는 타이탄에 오른다,"퓨전, SF",149,149,1,1.0,-,
134,https://novel.munpia.com/482508,482508,134,소모사,돈 버는 재능이 계속 열려,"현대판타지, 퓨전",147,147,2,2.0,59.03%,59.03
135,https://novel.munpia.com/476657,476657,135,Ame바,회귀한 해버지가 전부 잘함.,"스포츠, 현대판타지",146,146,0,0.0,31.82%,31.82
136,https://novel.munpia.com/485667,485667,136,담하파,안뛰어도 발롱도르,"스포츠, 현대판타지",142,142,4,4.0,-,
137,https://novel.munpia.com/477883,477883,137,마지막한자,마공이 너무 쉬움,무협,141,141,11,11.0,43.84%,43.84
138,https://novel.munpia.com/483720,483720,138,청송(靑松),초월 스킬로 초월급 헌터,"판타지, 현대판타지",141,141,0,0.0,35.56%,35.56
139,https://novel.munpia.com/483225,483225,139,녹수(?水),범죄자 처단후 돈이 미친듯이 쌓임,"현대판타지, 퓨전",139,139,0,0.0,50.73%,50.73
140,https://novel.munpia.com/477169,477169,140,코다,텍본 들고 시작하는 헌터 생활,"현대판타지, 퓨전",137,137,3,3.0,48.32%,48.32
141,https://novel.munpia.com/476742,476742,141,데거스,벼락 맞은 무공 천재,"무협, 판타지",136,136,3,3.0,50.93%,50.93
142,https://novel.munpia.com/481115,481115,142,검장,조선용병대,"대체역사, 전쟁·밀리터리",136,136,-1,-1.0,58.09%,58.09
143,https://novel.munpia.com/477717,477717,143,Abyss사서,무공 천재 마법사 되기,"판타지, 퓨전",121,121,3,3.0,57.34%,57.34
144,https://novel.munpia.com/477724,477724,144,페이소,귀농한 아빠는 천재작가,"현대판타지, 퓨전",113,113,18,18.0,37.19%,37.19
145,https://novel.munpia.com/485530,485530,145,청령(淸鈴),"사직서 던진 날, 압류 버튼이 생겼다",현대판타지,112,112,4,4.0,66.15%,66.15
146,https://novel.munpia.com/477026,477026,146,장스,평행세계에선 내가 천재 게임 개발자?,"현대판타지, 게임",110,110,-71,-71.0,58.53%,58.53
147,https://novel.munpia.com/479757,479757,147,수제고구마,초월급 재능 구매로 탑을 공략,판타지,110,110,11,11.0,56.46%,56.46
148,https://novel.munpia.com/477222,477222,148,적확,경제천재의 나치독일(진) 정상화,"대체역사, 일반소설",108,108,2,2.0,30.96%,30.96
149,https://novel.munpia.com/484395,484395,149,교리패인,허세관종으로 발롱도르,"스포츠, 현대판타지",107,107,-4,-4.0,58.33%,58.33
150,https://novel.munpia.com/483802,483802,150,서리현,내향인인데 EX급이라 주목받아버림,"현대판타지, 퓨전",105,105,14,14.0,-,
151,https://novel.munpia.com/478432,478432,151,선우선사,야만의 시대를 씹어먹는 K-NAVY,"대체역사, 전쟁·밀리터리",100,100,0,0.0,21.77%,21.77
152,https://novel.munpia.com/477301,477301,152,털보아조씨,삼국지 : 패왕주유기,"대체역사, 전쟁·밀리터리",99,99,3,3.0,47.61%,47.61
153,https://novel.munpia.com/476591,476591,153,오천광,복수의 정석,"현대판타지, 퓨전",99,99,-1,-1.0,56.47%,56.47
154,https://novel.munpia.com/475519,475519,154,곰산타,불로소득 아싸 마법사가 구원을 외주함,"현대판타지, 판타지",98,98,6,6.0,48.14%,48.14
155,https://novel.munpia.com/483956,483956,155,하요.,엘프와 국제결혼으로 초대박,"현대판타지, 판타지",98,98,1,1.0,49.22%,49.22
156,https://novel.munpia.com/476329,476329,156,더블루츠,만렙 찍는 짐꾼,"판타지, 퓨전",96,96,-3,-3.0,-,
157,https://novel.munpia.com/478466,478466,157,기연™,"마교의 천재 무공연구관, 무학관 애송이 생도가 되었다",무협,94,94,-3,-3.0,54.96%,54.96
158,https://novel.munpia.com/477955,477955,158,달빛먹은곰,몰락한 지방 향리 아들의 슬기로운 고려 망국 극복기,"대체역사, 판타지",92,92,-1,-1.0,50.00%,50.0
159,https://novel.munpia.com/477067,477067,159,청학윤,이혼했더니 돈과 여자가 칙칙폭폭,"현대판타지, 판타지",88,88,0,0.0,25.75%,25.75
160,https://novel.munpia.com/483860,483860,160,혜음,전생에 진선이었다,"현대판타지, 무협",81,81,14,14.0,-,
161,https://novel.munpia.com/484827,484827,161,E급작가,최초로 제작 각성자가 되었다.,"판타지, 퓨전",81,81,5,5.0,-,
162,https://novel.munpia.com/476940,476940,162,유빈(維彬),내가 만든 초지능 AI가 돈을 잘 범,"현대판타지, SF",77,77,-1,-1.0,8.77%,8.77
163,https://novel.munpia.com/486313,486313,163,산천(山川),일반인 비선출이 농구를 너무 잘함,"스포츠, 판타지",76,76,2,2.0,-,
164,https://novel.munpia.com/483782,483782,164,망신창이,스승을 범하다,"판타지, 무협",74,74,-1,-1.0,-,
165,https://novel.munpia.com/483425,483425,165,맛깔란,광마환생(狂魔幻生),무협,70,70,2,2.0,-,
166,https://novel.munpia.com/484010,484010,166,뚱그레이,삼국지: 유비의 치트키가 되었다.,"대체역사, 전쟁·밀리터리",68,68,2,2.0,-,
167,https://novel.munpia.com/477165,477165,167,나정치,꿈꾸면 노나는 매니저,"현대판타지, 드라마",67,67,2,2.0,61.45%,61.45
168,https://novel.munpia.com/478637,478637,168,주룡™,인간에서 신까지 : 불사자 일대기,"대체역사, 퓨전",64,64,16,16.0,52.68%,52.68
169,https://novel.munpia.com/484012,484012,169,한맹하,시스템 수선전,"무협, 판타지",63,63,3,3.0,-,
170,https://novel.munpia.com/480699,480699,170,악어뿔,은퇴무사(隱退武士),무협,62,62,1,1.0,36.76%,36.76
171,https://novel.munpia.com/476123,476123,171,복면작가,돈 버는 재능이 미쳤습니다,"현대판타지, 드라마",60,60,2,2.0,19.65%,19.65
172,https://novel.munpia.com/480956,480956,172,베르헤라,우리 아빠가 아포칼립스 최강자,"판타지, 현대판타지",60,60,6,6.0,-,
173,https://novel.munpia.com/484568,484568,173,애너그램™,헌터가 탑에서 세금으로 돈을 복사함,"현대판타지, 판타지",60,60,6,6.0,-,
174,https://novel.munpia.com/481717,481717,174,에단.,전쟁의 신 나폴레옹의 비선 실세가 되었다,대체역사,60,60,2,2.0,27.94%,27.94
175,https://novel.munpia.com/486834,486834,175,메인작가,이혼 후 재벌이 되었다,"현대판타지, 판타지",60,60,2,2.0,-,
176,https://novel.munpia.com/476287,476287,176,gordon,레벨업 무림,"무협, 퓨전",59,59,22,22.0,43.78%,43.78
177,https://novel.munpia.com/478634,478634,177,아가푸,멸망에서 감염자로 살아남기,"현대판타지, 퓨전",58,58,-2,-2.0,37.86%,37.86
178,https://novel.munpia.com/477295,477295,178,퀀퀀,회귀한 마검사는 무림이 너무 쉽다,"무협, 퓨전",57,57,3,3.0,36.05%,36.05
179,https://novel.munpia.com/481913,481913,179,행호사,쟁자수에서 신선까지,"무협, 퓨전",57,57,1,1.0,41.66%,41.66
180,https://novel.munpia.com/477421,477421,180,감자세상,쓰레기 매니저가 정신을 차림,"현대판타지, 퓨전",57,57,3,3.0,40.32%,40.32
181,https://novel.munpia.com/485562,485562,181,포더엠,심연의 마법사가 살아가는 법,"판타지, 퓨전",55,55,28,28.0,-,
182,https://novel.munpia.com/483910,483910,182,익사,아빠는 월드 클래스!,"스포츠, 현대판타지",54,54,진입,,73.94%,73.94
183,https://novel.munpia.com/476453,476453,183,글고흐,A.I. 하나로 돈이 복사됨,현대판타지,53,53,16,16.0,42.06%,42.06
184,https://novel.munpia.com/476401,476401,184,민젤,"기(氣)를 보는 소녀, 이계 수선전","판타지, 현대판타지",52,52,-14,-14.0,-,
185,https://novel.munpia.com/475968,475968,185,TigerFish,중세에서 날먹 하려는데 용이 내려옴,"대체역사, 판타지",52,52,0,0.0,37.87%,37.87
186,https://novel.munpia.com/480968,480968,186,독수리3호,고수가 되었다.,무협,52,52,0,0.0,32.31%,32.31
187,https://novel.munpia.com/476105,476105,187,필산,패면 된다 무림 남천동,"무협, 판타지",51,51,4,4.0,-,
188,https://novel.munpia.com/476852,476852,188,트뤼포,Mr.한류!,"현대판타지, 드라마",51,51,0,0.0,-,
