crawl_rank,novel_url,novel_id,rank_number,author,title,genre,view_count,view_count_number,rank_change,rank_change_number,reading_rate,reading_rate_number
15,https://novel.munpia.com/475958,475958,15,노랑™,전역 후 아공간에 돈이 계속 쌓임,"현대판타지, 퓨전","2,196",2196,-1,-1.0,31.91%,31.91
16,https://novel.munpia.com/475724,475724,16,긍정적마음,토토충이 돈 복사 버그를 씀,"현대판타지, 스포츠","2,153",2153,-1,-1.0,58.80%,58.8
17,https://novel.munpia.com/477395,477395,17,페디아,FA 직전 로또에 당첨됐다!,"스포츠, 현대판타지","2,126",2126,0,0.0,77.87%,77.87
18,https://novel.munpia.com/476032,476032,18,체대생,백수인데 탑스타로 착각당함,"현대판타지, 드라마","2,097",2097,-2,-2.0,80.11%,80.11
19,https://novel.munpia.com/475591,475591,19,맘모스XM,타락면역이라 재앙급 마검 들고 시작한다,"현대판타지, 판타지","1,852",1852,20,20.0,37.00%,37.0
20,https://novel.munpia.com/478990,478990,20,글코틴,이혼 후 돈이 굴러들어옴,"현대판타지, 판타지","1,736",1736,2,2.0,68.31%,68.31
21,https://novel.munpia.com/475523,475523,21,낙비(樂悲),엘프 제국의 세계수가 되었다,"판타지, 퓨전","1,707",1707,-1,-1.0,39.83%,39.83
22,https://novel.munpia.com/476981,476981,22,E787,공작가 장남은 전직 S급 헌터,판타지,"1,661",1661,-1,-1.0,50.88%,50.88
23,https://novel.munpia.com/478439,478439,23,땅콩헌터,"수의사, 마물들의 명의가 됨","현대판타지, 퓨전","1,477",1477,0,0.0,68.25%,68.25
24,https://novel.munpia.com/475706,475706,24,KarpeDiem,좌천당했는데 돈이 몰려온다,"현대판타지, 판타지","1,411",1411,19,19.0,58.20%,58.2
25,https://novel.munpia.com/475641,475641,25,오토마톤G,돈 버는 재능이 넘쳐나는 영주님,"판타지, 현대판타지","1,404",1404,-1,-1.0,68.34%,68.34
26,https://novel.munpia.com/476539,476539,26,물고기달려,선협의 천재 부사가 되었다,"무협, 판타지","1,292",1292,2,2.0,72.55%,72.55
27,https://novel.munpia.com/476319,476319,27,로드케이,선협에서 하남자로 살아남기,"현대판타지, 무협","1,292",1292,-2,-2.0,63.56%,63.56
28,https://novel.munpia.com/475617,475617,28,쿠우울,기사의 납골당,판타지,"1,258",1258,-1,-1.0,35.52%,35.52
29,https://novel.munpia.com/475664,475664,29,정육면체,아공간수선전(亞空間修仙傳),"무협, 퓨전","1,258",1258,0,0.0,68.70%,68.7
30,https://novel.munpia.com/476343,476343,30,이디즈,9급부터 북부대공까지,"판타지, 퓨전","1,206",1206,1,1.0,57.38%,57.38
31,https://novel.munpia.com/482006,482006,31,도얀,EX급 수의사는 드래곤도 치료한다,"현대판타지, 판타지","1,194",1194,-1,-1.0,80.46%,80.46
32,https://novel.munpia.com/476039,476039,32,아이스바인™,이혼 후 조만장자,현대판타지,"1,135",1135,1,1.0,64.51%,64.51
33,https://novel.munpia.com/475528,475528,33,디파일러,퇴사 후 사기급 특성들을 각성했다,"현대판타지, 퓨전","1,117",1117,-1,-1.0,44.99%,44.99
34,https://novel.munpia.com/475738,475738,34,북콜랙터,남 주느니 쿠데타 합니다,"현대판타지, 대체역사","1,089",1089,0,0.0,72.16%,72.16
35,https://novel.munpia.com/476831,476831,35,뿌링틀,연방의 에이스로 살아남기.,"대체역사, 전쟁·밀리터리","1,081",1081,0,0.0,65.12%,65.12
36,https://novel.munpia.com/480433,480433,36,자몽라임,회귀한 마취과 의사는 모든 게 쉽다,"현대판타지, 드라마","1,054",1054,0,0.0,82.03%,82.03
37,https://novel.munpia.com/478275,478275,37,콜벳,선협 속 거미가 천재임,"무협, 퓨전","1,046",1046,0,0.0,77.73%,77.73
38,https://novel.munpia.com/483667,483667,38,상한김밥,심해의 마법사,판타지,925,925,33,33.0,-,
39,https://novel.munpia.com/476794,476794,39,김형준™,아포칼립스 회귀자의 만능셸터,"현대판타지, 퓨전",916,916,1,1.0,54.78%,54.78
40,https://novel.munpia.com/477282,477282,40,글쥐어짜기,내 뚝배기에 날아든 AI,"현대판타지, 판타지",910,910,1,1.0,84.92%,84.92
41,https://novel.munpia.com/476256,476256,41,다큐인생,초지능체로 돌아왔다,"현대판타지, 드라마",850,850,1,1.0,58.26%,58.26
42,https://novel.munpia.com/475776,475776,42,밤카다,101번째 드래프티는 야구가 너무 쉬움,"스포츠, 현대판타지",824,824,10,10.0,57.24%,57.24
43,https://novel.munpia.com/475635,475635,43,피노키홍,취미로 발롱도르,"스포츠, 현대판타지",806,806,-35,-35.0,51.64%,51.64
44,https://novel.munpia.com/476051,476051,44,쿤타세계관,조선에 망조 따윈 없다,"대체역사, 판타지",779,779,3,3.0,52.44%,52.44
45,https://novel.munpia.com/477059,477059,45,노마(駑馬),신들의 단톡방에 음식을 바치는 건 돈이 된다,"현대판타지, 판타지",765,765,11,11.0,49.97%,49.97
46,https://novel.munpia.com/481682,481682,46,천성(天性),"어느 날, 코인 차트가 눈에 떠오르기 시작했다","현대판타지, 퓨전",749,749,-1,-1.0,91.76%,91.76
47,https://novel.munpia.com/477023,477023,47,그링스,C급 타자 몸값이 미친듯이 오름,"스포츠, 현대판타지",741,741,2,2.0,52.67%,52.67
48,https://novel.munpia.com/476099,476099,48,글쓰는문어,그 깡촌엔 명의가 산다,"현대판타지, 판타지",721,721,-4,-4.0,56.40%,56.4
49,https://novel.munpia.com/476049,476049,49,토이카,멸망 커뮤니티의 신급 뉴비,"현대판타지, 퓨전",720,720,25,25.0,60.53%,60.53
50,https://novel.munpia.com/477152,477152,50,청학윤,삼전도의 헤드샷 조선왕자,"대체역사, 전쟁·밀리터리",715,715,-4,-4.0,74.04%,74.04
51,https://novel.munpia.com/477135,477135,51,방구석와룡,마도서를 줍다 마법사가 되다,"현대판타지, 판타지",702,702,-3,-3.0,-,
52,https://novel.munpia.com/477156,477156,52,Readoff,알고 보니 좌완 파이어볼러였다,"스포츠, 현대판타지",691,691,3,3.0,32.12%,32.12
53,https://novel.munpia.com/477934,477934,53,l살별l,연구만 했는데 돈이 쌓임,현대판타지,691,691,-3,-3.0,47.03%,47.03
54,https://novel.munpia.com/482445,482445,54,한준솔봄,폐급 낙하산이 유일급이었음,현대판타지,671,671,-3,-3.0,-,
55,https://novel.munpia.com/482756,482756,55,안경쓴팬더,환생 수선전,"무협, 퓨전",650,650,-1,-1.0,88.35%,88.35
56,https://novel.munpia.com/483716,483716,56,발칸레이븐,미친 재능으로 1000000000000000원 번다,"현대판타지, 퓨전",639,639,-3,-3.0,-,
57,https://novel.munpia.com/476367,476367,57,귤잠꾼,농사하다 갤러리를 주웠다,"현대판타지, 판타지",550,550,1,1.0,51.49%,51.49
58,https://novel.munpia.com/481817,481817,58,동쭉,선협세계의 환생자로 살아남기,"무협, 판타지",547,547,-1,-1.0,80.20%,80.2
59,https://novel.munpia.com/483427,483427,59,재즈소울,각성 첫 날 북한에 메테오를 꽂았다,"현대판타지, 퓨전",541,541,2,2.0,65.31%,65.31
60,https://novel.munpia.com/477481,477481,60,독파민,초인에겐 야구가 너무 쉽다!,"스포츠, 판타지",538,538,7,7.0,72.31%,72.31
61,https://novel.munpia.com/478868,478868,61,havoc,나홀로 진짜 마법사,판타지,526,526,-2,-2.0,73.63%,73.63
62,https://novel.munpia.com/477614,477614,62,겸업백작,퇴사 후 공룡으로 창업합니다.,현대판타지,508,508,3,3.0,88.01%,88.01
63,https://novel.munpia.com/475808,475808,63,구사(龜沙),영조 사위가 상태창을 숨김,"대체역사, 퓨전",489,489,3,3.0,52.41%,52.41
64,https://novel.munpia.com/482927,482927,64,모난돌.,국가전복급 빌런들이 갇힌 초월급 아공간을 얻었다,"현대판타지, 판타지",479,479,-2,-2.0,-,
65,https://novel.munpia.com/476151,476151,65,발타자,국가대표 사격천재의 스트리밍,"현대판타지, 스포츠",469,469,-2,-2.0,44.75%,44.75
66,https://novel.munpia.com/482086,482086,66,류진호,삼국지: 조조의 마누라를 뺏어버렸다,"대체역사, 드라마",456,456,-2,-2.0,60.98%,60.98
67,https://novel.munpia.com/483446,483446,67,프링글,백작가 막내아들이 마법공학을 잘함,"판타지, 퓨전",440,440,3,3.0,-,
68,https://novel.munpia.com/481784,481784,68,린더,방구석 메카닉은 종말이 쉽다,"현대판타지, 게임",433,433,1,1.0,77.93%,77.93
69,https://novel.munpia.com/481054,481054,69,햄버그,기연수선전,"무협, 판타지",433,433,-1,-1.0,-,
70,https://novel.munpia.com/476202,476202,70,이그드라시,대영제국이 양심을 장착함,"대체역사, 판타지",415,415,2,2.0,54.79%,54.79
71,https://novel.munpia.com/477718,477718,71,평면경,로우 판타지의 1서클 마법사,"판타지, 퓨전",413,413,47,47.0,70.26%,70.26
72,https://novel.munpia.com/476924,476924,72,글철인,드래곤 하트 가지고 선협 환생,"무협, 퓨전",405,405,34,34.0,55.85%,55.85
73,https://novel.munpia.com/477946,477946,73,남다른,10억 HP 혈마도사로 승천한다,"현대판타지, 판타지",405,405,5,5.0,67.27%,67.27
74,https://novel.munpia.com/477945,477945,74,동동아리,동창의 서고지기,"무협, 드라마",404,404,-1,-1.0,45.85%,45.85
75,https://novel.munpia.com/476785,476785,75,구채,1헥타르 아공간으로 개꿀 라이프,"현대판타지, 판타지",403,403,0,0.0,41.89%,41.89
76,https://novel.munpia.com/477706,477706,76,매드캣,보급형 프로이센의 왕이 되었다,"대체역사, 전쟁·밀리터리",388,388,0,0.0,66.22%,66.22
77,https://novel.munpia.com/483391,483391,77,홀본,고인물 스트라이커가 겸손을 숨김.,"스포츠, 현대판타지",379,379,0,0.0,-,
78,https://novel.munpia.com/475952,475952,78,닥터베르,웹소 작가 이세계 다이어리,"퓨전, 판타지",361,361,1,1.0,35.77%,35.77
79,https://novel.munpia.com/485558,485558,79,로노바,이혼 후 재벌가 출신 전처가 매달린다,"현대판타지, 드라마",361,361,1,1.0,-,
80,https://novel.munpia.com/475946,475946,80,파라모르템,800억 있어도 출근하는 강 대리,현대판타지,348,348,1,1.0,24.83%,24.83
81,https://novel.munpia.com/475599,475599,81,첨G,멸망할 세계의 파견 용사,"판타지, 퓨전",338,338,4,4.0,56.86%,56.86
82,https://novel.munpia.com/475822,475822,82,곽탁타,뗀석기로 우주방어,"대체역사, SF",331,331,0,0.0,63.90%,63.9
83,https://novel.munpia.com/482497,482497,83,늬파랑,천재 해커가 돈을 너무 쉽게 벎,"현대판타지, 퓨전",329,329,1,1.0,-,
84,https://novel.munpia.com/477026,477026,84,장스,평행세계에선 내가 천재 게임 개발자?,"현대판타지, 대체역사",323,323,-1,-1.0,69.84%,69.84
85,https://novel.munpia.com/479245,479245,85,인더정글,악마의 재능으로 역대급 리드오프,"스포츠, 현대판타지",287,287,1,1.0,53.29%,53.29
86,https://novel.munpia.com/481007,481007,86,버드와칭,방출 후 잠만 자도 영감이 쏟아짐,"현대판타지, 판타지",271,271,2,2.0,54.96%,54.96
87,https://novel.munpia.com/479491,479491,87,반고르,돌아온 북부 대공은 전쟁의 신(神),"판타지, 전쟁·밀리터리",265,265,2,2.0,51.12%,51.12
88,https://novel.munpia.com/482750,482750,88,달꿀,돈 쓸어담는 2회차 방산천재의 K-인더스트리,현대판타지,260,260,2,2.0,71.84%,71.84
89,https://novel.munpia.com/481022,481022,89,김메탈,이혼 후 문자가 돈을 벌어다 줌,현대판타지,256,256,11,11.0,81.42%,81.42
90,https://novel.munpia.com/475667,475667,90,서관도,게임 속 무명용사가 되었다,"판타지, 퓨전",254,254,33,33.0,54.32%,54.32
91,https://novel.munpia.com/477238,477238,91,왕형님,신입 매니저의 퇴직금이 막 쌓임,현대판타지,251,251,0,0.0,75.90%,75.9
92,https://novel.munpia.com/476344,476344,92,다물랑,역적이 꿈꾸는 제국,"대체역사, 퓨전",249,249,0,0.0,55.33%,55.33
93,https://novel.munpia.com/477537,477537,93,탁틴,초짜 한의사는 침으로 못하는 게 없다.,"현대판타지, 퓨전",249,249,0,0.0,51.48%,51.48
94,https://novel.munpia.com/482000,482000,94,앤서,엄청나게 돈이 벌림,"현대판타지, 퓨전",245,245,-68,-68.0,85.58%,85.58
95,https://novel.munpia.com/476248,476248,95,새둥이,별 줍고 천재 사업가,현대판타지,243,243,1,1.0,38.81%,38.81
96,https://novel.munpia.com/476855,476855,96,원태훈,헌터가 선협 세상에서 살아남는 법,"무협, 퓨전",243,243,1,1.0,64.07%,64.07
97,https://novel.munpia.com/475525,475525,97,돈트스탑,방구석 소환사가 살아남는 법,"현대판타지, 판타지",241,241,-3,-3.0,21.15%,21.15
98,https://novel.munpia.com/483129,483129,98,대박난작가,마나가 무한이면 모든 게 쉬워진다,현대판타지,240,240,13,13.0,63.22%,63.22
99,https://novel.munpia.com/484867,484867,99,태양물고기,"축기 가문, 내가 살림","무협, 퓨전",227,227,-12,-12.0,-,
100,https://novel.munpia.com/484122,484122,100,13월생,물려받은 전당포가 자꾸 돈을 벌어다 줌,"현대판타지, 퓨전",226,226,2,2.0,78.64%,78.64
101,https://novel.munpia.com/483086,483086,101,솬스코,축구의 신이 환생했다.,스포츠,226,226,-2,-2.0,-,
102,https://novel.munpia.com/476678,476678,102,저기요선생,회귀 의사가 환자를 잘 봄,"현대판타지, 드라마",225,225,-4,-4.0,66.30%,66.3
103,https://novel.munpia.com/482608,482608,103,하늘땅사이,재벌집 첫째 아들,"현대판타지, 판타지",222,222,-2,-2.0,73.85%,73.85
104,https://novel.munpia.com/485087,485087,104,꿈가득남,나는 돈을 벌고 행복을 산다,"현대판타지, 판타지",219,219,1,1.0,-,
105,https://novel.munpia.com/484497,484497,105,아바타.,이번 생은 아무것도 안 할 건데 돈이 너무 많음,현대판타지,214,214,3,3.0,-,
106,https://novel.munpia.com/482375,482375,106,사제르트,로마노프 살리기,"대체역사, 판타지",214,214,-2,-2.0,-,
107,https://novel.munpia.com/475645,475645,107,글로운,AI각성 후 천재 사원이 되었다,"현대판타지, 판타지",213,213,2,2.0,64.84%,64.84
108,https://novel.munpia.com/483122,483122,108,시윤™,퇴사 후 슬라임을 키웠더니 인생 역전,"현대판타지, 퓨전",208,208,7,7.0,54.98%,54.98
109,https://novel.munpia.com/476132,476132,109,비곰이다,백년전쟁 속 병사로 살아남기,"대체역사, 판타지",208,208,-2,-2.0,56.71%,56.71
110,https://novel.munpia.com/479971,479971,110,째개,아포칼립스 꿈의 집 만들기,"현대판타지, 게임",202,202,0,0.0,48.76%,48.76
111,https://novel.munpia.com/476020,476020,111,서야(書夜),만년 만에 돌아온 재벌이 돈을 너무 잘 벌음,"판타지, 현대판타지",193,193,2,2.0,47.42%,47.42
112,https://novel.munpia.com/484076,484076,112,글럼프,엔터 옮기고 대박 터짐,"현대판타지, 퓨전",193,193,2,2.0,-,
113,https://novel.munpia.com/477791,477791,113,용용드래곤,최종보스지만 농사짓습니다,"현대판타지, 판타지",185,185,6,6.0,56.48%,56.48
114,https://novel.munpia.com/478107,478107,114,Analog감성,이성계 아들이 사업을 잘함,"대체역사, 판타지",184,184,8,8.0,80.64%,80.64
115,https://novel.munpia.com/480022,480022,115,죽엇푹,엘프녀랑 재혼했더니 인생이 너무 쉬움,현대판타지,183,183,2,2.0,44.53%,44.53
116,https://novel.munpia.com/477005,477005,116,김첼프,야구 천재 영결집 막내아들,"스포츠, 현대판타지",183,183,0,0.0,48.40%,48.4
117,https://novel.munpia.com/476235,476235,117,담하파,돈이 굴러들어오는 투자의 신,"현대판타지, 퓨전",181,181,-79,-79.0,40.01%,40.01
118,https://novel.munpia.com/476708,476708,118,yespro,퇴사 후 인생 역전,"현대판타지, 판타지",179,179,2,2.0,47.85%,47.85
119,https://novel.munpia.com/475773,475773,119,포기하지마,귀환하니까 내 업적이 너무 대단하다,"현대판타지, 퓨전",171,171,2,2.0,25.43%,25.43
120,https://novel.munpia.com/480538,480538,120,강원산,명가의 아들은 9서클 회귀마법사,"현대판타지, 퓨전",165,165,4,4.0,51.23%,51.23
121,https://novel.munpia.com/481628,481628,121,시인단테,차원 이동자의 영지는 AI기사로 캐리한다,"판타지, 퓨전",164,164,4,4.0,75.75%,75.75
122,https://novel.munpia.com/481939,481939,122,오렌,초월무쌍,"현대판타지, 퓨전",161,161,4,4.0,-,
123,https://novel.munpia.com/483378,483378,123,[세인토],나 혼자 아포칼립스에서 뽑기로 꿀빠는 법,"판타지, 퓨전",160,160,9,9.0,-,
124,https://novel.munpia.com/485772,485772,124,잭꿀,내 힐 사정거리 무한,"현대판타지, 퓨전",156,156,7,7.0,-,
125,https://novel.munpia.com/475983,475983,125,아랫뉘,항우는 유방의 제국을 빼앗는다,"대체역사, 전쟁·밀리터리",153,153,2,2.0,39.11%,39.11
126,https://novel.munpia.com/475580,475580,126,벤조,삼국지 애비 셋 후레자식의 아들이 되었다,"대체역사, 판타지",149,149,4,4.0,47.51%,47.51
127,https://novel.munpia.com/480860,480860,127,청산자,이세계에서 대체역사소설가가 살아남는 법,"판타지, 대체역사",148,148,6,6.0,82.64%,82.64
128,https://novel.munpia.com/477826,477826,128,이춘덕,환생자의 혼백수선전,"무협, 퓨전",147,147,8,8.0,70.24%,70.24
129,https://novel.munpia.com/483902,483902,129,호방한,방 한 칸부터 시작하는 아포칼립스,"현대판타지, 판타지",147,147,0,0.0,-,
130,https://novel.munpia.com/476835,476835,130,리슝,자동전투하는 네크로맨서,"현대판타지, 판타지",143,143,87,87.0,53.01%,53.01
131,https://novel.munpia.com/477953,477953,131,살생금지,무한 창고 in 아포칼립스,"현대판타지, 판타지",142,142,4,4.0,45.65%,45.65
132,https://novel.munpia.com/482508,482508,132,소모사,돈 버는 재능이 계속 열려,"현대판타지, 퓨전",139,139,8,8.0,-,
133,https://novel.munpia.com/477904,477904,133,노란커피,수행자 아나긴,판타지,138,138,5,5.0,39.45%,39.45
134,https://novel.munpia.com/476540,476540,134,에그빵,천재 게임 개발자가 힘을 안 숨김,"현대판타지, 게임",138,138,3,3.0,65.64%,65.64
135,https://novel.munpia.com/485291,485291,135,포기하지마,폭망한 걸그룹과 한 침대에서 깨어났다,"현대판타지, 드라마",134,134,6,6.0,-,
136,https://novel.munpia.com/483720,483720,136,청송(靑松),초월 스킬로 초월급 헌터,"판타지, 현대판타지",133,133,3,3.0,37.98%,37.98
137,https://novel.munpia.com/477950,477950,137,조비본,술만 만들었는데 무림 명가가 되었다,"무협, 대체역사",133,133,5,5.0,68.06%,68.06
138,https://novel.munpia.com/478843,478843,138,소울바운드,검은 머리 메이저리거,"스포츠, 대체역사",131,131,6,6.0,43.28%,43.28
139,https://novel.munpia.com/478548,478548,139,아이언강,흥신소 또라이 폼 미쳤다,"현대판타지, 퓨전",130,130,50,50.0,31.27%,31.27
140,https://novel.munpia.com/476657,476657,140,Ame바,회귀한 해버지가 상태창을 숨김,"스포츠, 현대판타지",126,126,3,3.0,34.75%,34.75
141,https://novel.munpia.com/482287,482287,141,따상,정이 많은 농부로 착각당했다,"현대판타지, 퓨전",126,126,4,4.0,-,
142,https://novel.munpia.com/477724,477724,142,페이소,귀농한 아빠는 천재작가,"현대판타지, 퓨전",121,121,15,15.0,42.41%,42.41
143,https://novel.munpia.com/482523,482523,143,크로노크,천재 개발자가 미래기술을 숨김,"현대판타지, SF",121,121,3,3.0,-,
144,https://novel.munpia.com/481115,481115,144,검장,조선용병대,"대체역사, 전쟁·밀리터리",115,115,3,3.0,62.96%,62.96
145,https://novel.munpia.com/478259,478259,145,백약지장,1330 고려 망나니가 몽골을 지배함,"대체역사, 판타지",114,114,8,8.0,69.50%,69.5
146,https://novel.munpia.com/477883,477883,146,마지막한자,마공이 너무 쉬움,무협,112,112,9,9.0,49.69%,49.69
147,https://novel.munpia.com/477222,477222,147,적확,경제천재의 나치독일(진) 정상화,"대체역사, 일반소설",112,112,3,3.0,35.62%,35.62
148,https://novel.munpia.com/477308,477308,148,겨울쥐,아포칼립스의 온실관리인이 되었다.,"현대판타지, 드라마",110,110,0,0.0,62.20%,62.2
149,https://novel.munpia.com/476940,476940,149,유빈(維彬),내가 만든 초지능 AI가 돈을 잘 범,"현대판타지, SF",106,106,0,0.0,11.09%,11.09
150,https://novel.munpia.com/476742,476742,150,데거스,벼락 맞은 무공 천재,"무협, 판타지",104,104,1,1.0,56.35%,56.35
151,https://novel.munpia.com/480672,480672,151,에스투팍,천재 배우는 재능이 너무 많음,"현대판타지, 퓨전",98,98,9,9.0,61.22%,61.22
152,https://novel.munpia.com/475519,475519,152,곰산타,불로소득 아싸 마법사,"현대판타지, 판타지",98,98,2,2.0,59.12%,59.12
153,https://novel.munpia.com/478432,478432,153,선우선사,야만의 시대를 씹어먹는 K-NAVY,"대체역사, 전쟁·밀리터리",97,97,-1,-1.0,24.94%,24.94
154,https://novel.munpia.com/479065,479065,154,낙락장송,삼국지 : 촉한개발5개년계획,"대체역사, 현대판타지",92,92,7,7.0,60.99%,60.99
155,https://novel.munpia.com/477067,477067,155,청학윤,이혼했더니 돈과 여자가 칙칙폭폭,"현대판타지, 판타지",91,91,4,4.0,34.13%,34.13
156,https://novel.munpia.com/475969,475969,156,몰라젠장,선협에서 업적 시스템으로 무한 회귀,"무협, 퓨전",89,89,2,2.0,52.09%,52.09
157,https://novel.munpia.com/485814,485814,157,더페이서,침술 천재 한의사가 되었다,"현대판타지, 퓨전",89,89,6,6.0,-,
158,https://novel.munpia.com/477301,477301,158,털보아조씨,삼국지 : 패왕주유기,"대체역사, 전쟁·밀리터리",86,86,4,4.0,53.54%,53.54
159,https://novel.munpia.com/477169,477169,159,코다,텍본 들고 시작하는 헌터 생활,"현대판타지, 퓨전",83,83,8,8.0,49.59%,49.59
160,https://novel.munpia.com/483934,483934,160,아몬드빵,퇴근하고 스타 몇판 하는데 이게 돈이 된다,"현대판타지, 스포츠",83,83,5,5.0,-,
161,https://novel.munpia.com/482758,482758,161,테드K,"인턴이, 1000조를 범","현대판타지, 대체역사",83,83,5,5.0,-,
162,https://novel.munpia.com/479996,479996,162,복현,자고 일어나면 돈이 생김,"현대판타지, 판타지",78,78,8,8.0,66.31%,66.31
163,https://novel.munpia.com/478263,478263,163,강현석,고려의 대물이 북벌을 잘함,"대체역사, 전쟁·밀리터리",74,74,6,6.0,72.81%,72.81
164,https://novel.munpia.com/476269,476269,164,피카대장,방구석 폐인의 PD생활,"현대판타지, 판타지",73,73,8,8.0,45.51%,45.51
165,https://novel.munpia.com/480699,480699,165,악어뿔,은퇴무사(隱退武士),무협,73,73,3,3.0,55.29%,55.29
166,https://novel.munpia.com/478049,478049,166,어진용,순례하는 네크로맨서,판타지,72,72,진입,,45.26%,45.26
167,https://novel.munpia.com/482228,482228,167,mensol,힘을 되찾았더니 일거리가 쏟아진다,현대판타지,71,71,10,10.0,57.02%,57.02
168,https://novel.munpia.com/485386,485386,168,상봉왕,로또 맞고 각성한 천재 배우!,현대판타지,71,71,3,3.0,-,
169,https://novel.munpia.com/476453,476453,169,글고흐,A.I. 하나로 돈이 복사됨,현대판타지,69,69,4,4.0,37.04%,37.04
170,https://novel.munpia.com/478466,478466,170,기연™,"마교의 천재 무공연구관, 무학관 애송이 생도가 되었다",무협,68,68,5,5.0,-,
171,https://novel.munpia.com/480006,480006,171,우동미,이번 생은 그냥 다 잘하는 놈으로 살기로 했다,현대판타지,67,67,7,7.0,-,
172,https://novel.munpia.com/482340,482340,172,로빈(爐彬),서울에 핵 쏜 새끼 찾습니다,"현대판타지, 대체역사",65,65,-60,-60.0,-,
173,https://novel.munpia.com/476123,476123,173,복면작가,돈 버는 재능이 미쳤습니다,"현대판타지, 드라마",65,65,6,6.0,24.08%,24.08
174,https://novel.munpia.com/478637,478637,174,주룡™,인간에서 신까지 : 불사자 일대기,"대체역사, 퓨전",65,65,6,6.0,-,
175,https://novel.munpia.com/476105,476105,175,필산,패면 된다 무림 남천동,"무협, 판타지",64,64,6,6.0,-,
176,https://novel.munpia.com/481388,481388,176,sdcknight,영물애호전(靈物愛護傳),"무협, 퓨전",64,64,6,6.0,59.78%,59.78
177,https://novel.munpia.com/483860,483860,177,혜음,전생에 진선이었다,"현대판타지, 무협",62,62,18,18.0,-,
178,https://novel.munpia.com/478822,478822,178,듀러글,내 식물이 너무 강함,"판타지, 퓨전",61,61,5,5.0,58.56%,58.56
179,https://novel.munpia.com/476591,476591,179,오천광,복수의 정석,"현대판타지, 퓨전",61,61,5,5.0,54.80%,54.8
180,https://novel.munpia.com/477955,477955,180,달빛먹은곰,몰락한 지방 향리 아들의 슬기로운 고려 망국 극복기,"대체역사, 판타지",58,58,5,5.0,49.76%,49.76
181,https://novel.munpia.com/484395,484395,181,교리패인,허세관종으로 발롱도르,"스포츠, 현대판타지",58,58,-5,-5.0,-,
182,https://novel.munpia.com/477959,477959,182,글로틴,귀환한 삼촌이 위장취업,"판타지, 퓨전",56,56,15,15.0,23.77%,23.77
183,https://novel.munpia.com/476852,476852,183,트뤼포,Mr.한류!,"현대판타지, 드라마",54,54,4,4.0,-,
184,https://novel.munpia.com/477717,477717,184,Abyss사서,무공 천재 마법사 되기,"판타지, 퓨전",53,53,4,4.0,-,
185,https://novel.munpia.com/483956,483956,185,하요.,엘프와 국제결혼으로 초대박,"현대판타지, 판타지",52,52,6,6.0,-,
186,https://novel.munpia.com/477165,477165,186,나정치,"액운(厄運) 이용하는 매니저, 업계 Top이 되다","현대판타지, 드라마",52,52,0,0.0,-,
187,https://novel.munpia.com/484479,484479,187,왕모찌,네크로맨서가 아포칼립스에서 살아남는 법,"현대판타지, 퓨전",51,51,3,3.0,-,
